,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
11312,4,4,48,2,4,2,3,3,1,1202,24
11313,4,4,37,2,1,1,3,3,2,1202,24
11314,4,4,24,2,1,1,3,2,1,1202,24
11315,4,5,23,2,1,2,3,2,1,1202,24
11316,5,4,33,1,1,1,3,3,1,1202,24
11317,4,4,31,2,1,2,3,3,1,1202,24
11318,4,4,32,2,1,2,3,3,1,1202,24
11319,3,4,34,2,1,2,3,2,3,1202,24
11320,5,5,26,2,1,2,3,2,1,1202,24
11321,4,4,34,2,1,1,3,3,2,1202,24
11322,4,5,23,2,1,1,3,2,1,1202,24
11323,3,3,45,2,3,1,2,4,2,1202,24
11324,4,4,37,2,2,2,3,2,2,1202,24
11325,4,5,23,2,1,2,3,2,1,1202,24
11326,4,5,25,2,1,2,3,2,1,1202,24
11327,4,4,39,2,2,2,3,3,1,1202,24
11328,4,4,36,1,1,1,3,3,1,1202,24
11329,3,4,39,2,2,2,3,3,3,1202,24
11330,4,4,41,2,3,2,3,2,2,1202,24
11331,4,3,55,1,3,1,3,4,1,1202,24
11332,4,4,25,2,1,1,3,3,2,1202,24
11333,4,5,25,2,1,2,3,2,1,1202,24
11334,3,3,70,2,6,2,1,4,2,1202,24
11335,3,2,81,1,6,1,1,4,1,1202,24
11336,4,4,38,2,3,2,3,3,1,1202,24
11337,5,3,33,1,1,2,4,4,1,1202,24
11338,3,4,23,3,1,1,3,3,3,1202,24
11339,4,3,60,2,6,2,2,4,1,1202,24
11340,4,5,21,2,1,1,3,2,2,1202,24
11341,4,5,24,2,1,1,3,2,1,1202,24
11342,3,3,48,2,3,2,3,3,3,1202,24
11343,4,4,31,2,1,2,3,2,2,1202,24
11344,4,3,46,2,3,2,3,4,1,1202,24
11345,4,4,29,2,1,1,3,3,1,1202,24
11346,5,4,26,2,1,2,3,3,1,1202,24
11347,4,5,29,2,1,2,3,3,1,1202,24
11348,5,3,48,1,2,1,3,4,1,1202,24
11349,4,4,36,2,2,2,3,2,3,1202,24
11350,5,4,30,2,1,2,3,3,1,1202,24
11351,3,3,55,2,5,2,2,3,1,1202,24
11352,4,5,25,2,1,1,3,2,1,1202,24
11353,4,3,47,1,2,1,3,4,1,1202,24
11354,4,4,35,1,1,1,3,3,1,1202,24
11355,4,4,37,2,2,2,3,3,1,1202,24
11356,4,4,40,2,1,1,3,3,1,1202,24
11357,4,5,25,2,1,2,3,2,1,1202,24
11358,4,4,33,2,2,2,3,2,1,1202,24
11359,4,4,35,2,2,2,3,3,1,1202,24
11360,4,4,22,2,1,1,3,2,3,1202,24
11361,4,4,28,2,1,2,3,2,1,1202,24
11362,5,4,27,2,1,2,3,3,1,1202,24
11363,4,4,27,2,1,1,3,3,1,1202,24
11364,3,4,35,2,1,2,3,3,3,1202,24
11365,4,4,30,2,1,2,3,2,2,1202,24
11366,4,4,28,2,1,1,3,3,1,1202,24
11367,4,3,48,1,3,1,2,4,2,1202,24
11368,3,3,56,2,6,2,2,3,1,1202,24
11369,4,5,25,2,1,2,3,2,1,1202,24
11370,5,5,25,2,1,2,3,2,1,1202,24
11371,4,4,39,2,3,2,3,3,1,1202,24
11372,3,3,59,2,6,2,2,3,1,1202,24
11373,4,3,48,2,4,2,3,3,1,1202,24
11374,4,5,25,2,1,1,3,2,1,1202,24
11375,4,5,24,2,1,1,3,2,1,1202,24
11376,4,4,29,2,1,2,3,2,1,1202,24
11377,2,3,73,1,6,2,1,4,3,1202,24
11378,5,3,37,2,1,2,3,4,1,1202,24
11379,3,2,78,1,6,1,1,4,1,1202,24
11380,4,5,25,2,1,1,3,2,1,1202,24
11381,3,4,37,2,2,2,3,3,3,1202,24
11382,4,4,31,2,1,2,3,3,1,1202,24
11383,4,2,67,2,6,2,2,4,1,1202,24
11384,3,3,49,1,4,1,2,4,2,1202,24
11385,3,3,54,1,5,1,2,4,3,1202,24
11386,3,3,65,1,5,1,2,4,1,1202,24
11387,4,5,22,2,1,2,3,2,1,1202,24
11388,4,3,52,2,5,2,2,4,1,1202,24
11389,3,4,35,2,1,2,3,3,3,1202,24
11390,4,4,42,2,3,2,3,4,1,1202,24
11391,4,4,33,2,1,1,3,3,1,1202,24
11392,4,4,45,2,4,2,3,3,1,1202,24
11393,4,5,23,2,1,2,3,2,1,1202,24
11394,4,5,28,2,1,2,3,2,1,1202,24
11395,3,3,56,2,6,2,2,3,1,1202,24
11396,5,5,25,2,1,1,3,2,1,1202,24
11397,4,5,24,2,1,2,3,2,1,1202,24
11398,4,3,46,2,3,2,3,4,1,1202,24
11399,4,4,41,1,1,1,3,4,1,1202,24
11400,3,2,77,1,6,1,1,4,1,1202,24
11401,4,4,35,2,1,1,3,3,2,1202,24
11402,3,4,50,2,5,2,2,3,1,1202,24
11403,3,4,39,2,2,2,3,3,3,1202,24
11404,4,4,40,2,3,2,3,3,1,1202,24
11405,4,5,26,2,1,1,3,2,1,1202,24
11406,4,4,31,2,1,1,3,3,1,1202,24
11407,3,4,27,3,1,2,3,2,3,1202,24
11408,4,4,27,2,1,1,3,3,1,1202,24
11409,4,4,30,2,1,1,3,3,1,1202,24
11410,4,4,48,2,5,2,2,3,1,1202,24
11411,4,5,25,2,1,2,3,2,1,1202,24
11412,4,4,37,2,2,2,3,3,1,1202,24
11413,4,4,26,2,1,1,3,3,1,1202,24
11414,4,3,41,1,1,1,3,4,1,1202,24
11415,3,3,57,2,6,2,2,3,2,1202,24
11416,5,3,45,2,3,2,3,4,1,1202,24
11417,5,4,36,1,1,1,3,4,1,1202,24
11418,3,3,61,2,6,2,2,3,3,1202,24
11419,4,4,43,2,3,2,3,3,1,1202,24
11420,4,5,23,2,1,1,3,2,1,1202,24
11421,4,4,26,2,1,1,3,3,1,1202,24
11422,4,4,35,2,1,2,3,3,1,1202,24
11423,3,2,72,1,6,2,1,4,1,1202,24
11424,4,5,26,2,1,1,3,2,1,1202,24
11425,3,3,66,2,6,2,2,4,1,1202,24
11426,4,4,29,2,1,1,3,3,2,1202,24
11427,4,3,57,1,3,1,3,4,1,1202,24
11428,4,3,50,1,4,1,2,4,2,1202,24
11429,4,4,23,2,1,1,3,2,2,1202,24
11430,4,4,31,2,1,2,3,2,3,1202,24
11431,3,4,45,2,3,2,3,3,3,1202,24
11432,4,4,33,2,1,2,3,3,1,1202,24
11433,4,5,24,2,1,2,3,2,1,1202,24
11434,4,4,41,2,3,2,3,3,1,1202,24
11435,3,3,68,1,5,1,2,4,1,1202,24
11436,4,3,51,1,3,1,2,4,1,1202,24
11437,4,5,23,2,1,2,3,2,1,1202,24
11438,4,5,25,2,1,1,3,2,1,1202,24
11439,4,4,31,2,1,1,3,3,1,1202,24
11440,5,4,34,1,1,1,3,4,1,1202,24
11441,4,4,23,3,1,1,3,2,3,1202,24
11442,3,3,66,2,6,2,2,4,3,1202,24
11443,5,4,36,1,1,1,3,4,1,1202,24
11444,4,4,28,2,1,1,3,3,1,1202,24
11445,3,3,62,2,6,2,2,3,3,1202,24
11446,4,5,24,2,1,1,3,2,1,1202,24
11447,4,3,59,1,4,1,2,4,1,1202,24
11448,4,4,36,2,1,1,3,3,1,1202,24
11449,4,3,56,2,6,2,2,3,1,1202,24
11450,4,4,46,2,4,2,3,3,1,1202,24
11451,4,4,24,2,1,2,3,2,2,1202,24
11452,4,4,27,2,1,1,3,3,1,1202,24
11453,4,5,26,2,1,1,3,2,1,1202,24
11454,4,4,30,2,1,1,3,3,2,1202,24
11455,4,4,28,2,1,2,3,2,2,1202,24
11456,4,4,22,2,1,1,3,2,2,1202,24
11457,4,3,50,1,2,1,3,4,1,1202,24
11458,4,3,45,1,2,1,3,4,1,1202,24
11459,5,4,27,1,1,2,3,3,1,1202,24
11460,4,4,25,2,1,2,3,2,2,1202,24
11461,5,4,30,2,1,2,3,3,1,1202,24
11462,5,5,25,2,1,1,3,3,1,1202,24
11463,3,2,71,2,6,2,1,4,1,1202,24
11464,5,3,42,1,1,1,3,4,1,1202,24
11465,5,5,25,2,1,2,3,2,1,1202,24
11466,4,3,48,1,2,1,3,4,1,1202,24
11467,4,5,29,2,1,2,3,2,1,1202,24
11468,4,4,28,2,1,2,3,2,3,1202,24
11469,4,3,51,1,3,1,3,4,1,1202,24
11470,4,4,40,2,2,2,3,3,1,1202,24
11471,3,3,61,2,6,2,2,3,2,1202,24
11472,4,4,36,2,2,2,3,3,1,1202,24
11473,4,4,25,2,1,2,3,2,3,1202,24
11474,3,4,37,2,1,2,3,3,3,1202,24
11475,4,5,24,2,1,1,3,2,1,1202,24
11476,4,3,56,2,6,2,2,4,1,1202,24
11477,5,3,38,2,2,2,3,4,1,1202,24
11478,3,3,64,2,6,2,2,4,2,1202,24
11479,4,5,26,2,1,1,3,2,1,1202,24
11480,4,3,45,1,2,1,3,4,1,1202,24
11481,5,4,29,2,1,2,3,3,1,1202,24
11482,4,4,34,2,1,1,3,3,1,1202,24
11483,4,4,22,2,1,1,3,3,3,1202,24
11484,4,4,32,2,1,2,3,2,3,1202,24
11485,4,4,31,2,2,2,3,2,1,1202,24
11486,5,4,34,1,1,1,3,4,1,1202,24
11487,4,4,28,2,1,1,3,3,1,1202,24
11488,4,3,50,2,5,2,3,4,1,1202,24
11489,5,4,34,1,1,1,3,4,1,1202,24
11490,5,4,26,2,1,2,3,3,1,1202,24
11491,4,3,59,1,5,1,2,4,1,1202,24
11492,4,4,26,2,1,1,3,3,1,1202,24
11493,4,4,42,1,1,1,3,4,1,1202,24
11494,4,5,24,2,1,1,3,2,1,1202,24
11495,4,4,31,2,1,2,3,2,3,1202,24
11496,4,4,27,2,1,2,3,2,2,1202,24
11497,4,4,33,2,2,2,3,2,2,1202,24
11498,4,3,67,1,5,1,2,4,1,1202,24
11499,3,4,32,2,1,2,3,2,3,1202,24
11500,4,5,24,2,1,1,3,2,1,1202,24
11501,5,4,27,2,1,2,3,3,1,1202,24
11502,3,3,67,2,6,2,2,4,1,1202,24
11503,4,4,25,2,1,2,3,2,3,1202,24
11504,4,4,36,2,2,2,3,3,1,1202,24
11505,4,4,38,2,2,2,3,2,2,1202,24
11506,3,3,56,2,6,2,2,3,1,1202,24
11507,4,4,27,2,1,1,3,3,1,1202,24
11508,4,4,31,2,1,2,3,2,1,1202,24
11509,3,4,42,2,2,2,3,3,3,1202,24
11510,4,3,56,1,4,1,2,4,1,1202,24
11511,4,5,24,2,1,1,3,2,1,1202,24
11512,3,3,58,2,6,2,2,3,1,1202,24
11513,4,4,26,2,1,1,3,3,2,1202,24
11514,4,4,38,2,1,1,3,3,1,1202,24
11515,4,4,31,2,1,2,3,3,1,1202,24
11516,4,3,47,1,2,1,3,4,1,1202,24
11517,5,4,30,2,1,2,3,3,1,1202,24
11518,4,4,33,2,1,2,3,3,1,1202,24
11519,3,3,42,2,2,2,3,3,3,1202,24
11520,4,5,24,2,1,2,3,2,1,1202,24
11521,4,4,38,2,1,1,3,3,2,1202,24
11522,4,5,23,2,1,2,3,2,1,1202,24
11523,3,4,21,2,1,1,3,3,3,1202,24
11524,3,4,39,2,2,2,3,3,3,1202,24
11525,4,5,25,2,1,2,3,2,1,1202,24
11526,4,5,22,2,1,1,3,2,1,1202,24
11527,4,4,31,2,1,2,3,2,1,1202,24
11528,4,3,47,1,2,1,3,4,1,1202,24
11529,3,3,53,2,4,2,2,3,3,1202,24
11530,3,4,42,2,2,2,3,3,3,1202,24
11531,4,3,66,1,5,1,2,4,1,1202,24
11532,4,3,51,1,3,1,3,4,1,1202,24
11533,4,5,27,2,1,2,3,2,1,1202,24
11534,3,3,70,2,6,2,1,4,1,1202,24
11535,4,3,68,1,5,1,2,4,1,1202,24
11536,4,5,27,2,1,2,3,2,1,1202,24
11537,4,4,37,2,2,2,3,3,1,1202,24
11538,4,4,24,2,1,1,3,3,3,1202,24
11539,4,3,56,2,6,2,2,4,1,1202,24
11540,4,4,22,2,1,1,3,2,2,1202,24
11541,4,4,31,2,1,1,3,3,1,1202,24
11542,4,4,32,2,1,2,3,2,3,1202,24
11543,4,4,29,2,1,2,3,2,3,1202,24
11544,5,4,31,2,1,2,3,3,1,1202,24
11545,4,5,22,2,1,1,3,2,1,1202,24
11546,5,5,26,2,1,2,3,3,1,1202,24
11547,4,4,43,2,4,2,3,3,1,1202,24
11548,4,3,60,1,4,1,3,4,1,1202,24
11549,3,3,56,2,5,2,2,3,3,1202,24
11550,4,4,33,2,1,2,3,3,1,1202,24
11551,4,4,42,2,3,2,3,3,1,1202,24
11552,4,5,27,2,1,1,3,3,1,1202,24
11553,4,3,45,2,2,1,3,4,2,1202,24
11554,4,5,26,2,1,1,3,2,1,1202,24
11555,5,4,30,2,1,2,3,3,1,1202,24
11556,3,4,23,2,1,1,3,3,3,1202,24
11557,4,4,34,2,2,2,3,3,1,1202,24
11558,4,4,36,2,2,2,3,3,1,1202,24
11559,4,4,44,2,4,2,3,3,1,1202,24
11560,4,3,44,2,3,1,2,4,2,1202,24
11561,4,4,34,2,1,2,3,3,1,1202,24
11562,4,4,31,2,1,2,3,3,1,1202,24
11563,5,4,33,1,1,1,3,4,1,1202,24
11564,3,3,40,2,2,2,3,3,3,1202,24
11565,3,3,56,2,5,2,2,3,3,1202,24
11566,4,4,32,2,1,1,3,3,1,1202,24
11567,4,3,64,1,5,1,2,4,1,1202,24
11568,3,3,57,2,5,2,2,3,3,1202,24
11569,4,4,37,2,2,2,3,3,1,1202,24
11570,5,3,40,1,1,1,3,4,1,1202,24
11571,4,5,29,2,1,2,3,2,1,1202,24
11572,4,4,46,2,4,2,3,3,1,1202,24
11573,5,3,45,2,2,2,3,4,1,1202,24
11574,4,5,24,2,1,1,3,2,1,1202,24
11575,4,5,27,2,1,1,3,2,1,1202,24
11576,4,4,39,2,2,2,3,4,1,1202,24
11577,3,3,61,2,6,2,2,3,3,1202,24
11578,4,3,47,2,3,2,3,4,1,1202,24
11579,4,3,64,1,5,1,2,4,1,1202,24
11580,5,4,33,1,1,1,3,4,1,1202,24
11581,4,4,32,2,2,2,3,2,1,1202,24
11582,4,5,25,2,1,2,3,2,1,1202,24
11583,4,3,46,2,4,2,3,4,1,1202,24
11584,4,3,58,1,5,1,2,4,1,1202,24
11585,3,3,37,2,3,1,2,4,3,1202,24
11586,4,3,61,1,4,1,2,4,1,1202,24
11587,4,5,28,2,1,2,3,3,1,1202,24
11588,4,5,26,2,1,2,3,2,1,1202,24
11589,4,4,29,2,1,2,3,2,3,1202,24
11590,5,4,35,2,1,2,3,3,1,1202,24
11591,4,4,38,2,1,1,3,3,1,1202,24
11592,3,4,47,2,4,2,2,3,3,1202,24
11593,4,5,23,2,1,1,3,2,1,1202,24
11594,4,5,26,2,1,2,3,2,1,1202,24
11595,4,4,47,2,4,2,3,3,1,1202,24
11596,5,4,25,2,1,2,3,3,1,1202,24
11597,4,4,25,2,1,2,3,2,2,1202,24
11598,4,3,41,2,2,2,3,4,1,1202,24
11599,4,4,42,2,2,1,3,3,2,1202,24
11600,4,3,64,1,5,1,2,4,1,1202,24
11601,4,3,51,1,2,1,3,4,1,1202,24
11602,4,4,34,2,2,2,3,2,2,1202,24
11603,4,4,30,2,1,2,3,2,2,1202,24
11604,4,5,28,2,1,2,3,3,1,1202,24
11605,4,4,26,2,1,1,3,2,1,1202,24
11606,4,4,29,2,1,1,3,3,1,1202,24
11607,3,4,45,2,3,2,3,3,3,1202,24
11608,4,4,34,2,1,1,3,3,2,1202,24
11609,4,5,24,2,1,2,3,2,1,1202,24
11610,3,3,56,2,6,2,2,3,1,1202,24
11611,4,4,29,2,1,1,3,3,1,1202,24
11612,4,4,37,2,3,2,3,2,1,1202,24
11613,4,4,29,2,1,1,3,3,1,1202,24
11614,4,3,50,1,3,1,3,4,1,1202,24
11615,3,3,65,2,6,2,2,4,2,1202,24
11616,5,4,28,2,1,2,3,3,1,1202,24
11617,5,3,43,1,1,1,3,4,1,1202,24
11618,3,3,54,2,5,2,2,3,1,1202,24
11619,4,4,46,2,4,2,3,3,1,1202,24
11620,4,4,29,2,1,1,3,3,1,1202,24
11621,4,4,35,1,1,1,3,3,1,1202,24
11622,4,4,44,2,4,2,3,3,1,1202,24
11623,3,3,69,2,6,2,1,4,2,1202,24
11624,4,4,29,2,1,1,3,3,2,1202,24
11625,4,4,38,2,2,2,3,3,1,1202,24
11626,3,3,26,2,1,1,3,4,3,1202,24
11627,3,2,78,1,6,1,1,4,1,1202,24
11628,3,2,75,1,6,1,1,4,1,1202,24
11629,4,4,24,3,1,1,3,2,3,1202,24
11630,3,4,39,2,2,2,3,3,3,1202,24
11631,3,4,45,2,3,2,3,3,3,1202,24
11632,4,3,45,2,3,2,3,4,1,1202,24
11633,4,4,27,2,1,1,3,3,1,1202,24
11634,3,3,69,2,6,2,1,4,1,1202,24
11635,4,2,75,1,6,1,2,4,1,1202,24
11636,5,4,37,1,1,1,3,4,1,1202,24
11637,4,5,25,2,1,2,3,2,1,1202,24
11638,4,4,26,2,1,1,3,3,1,1202,24
11639,4,4,33,2,1,1,3,3,1,1202,24
11640,4,5,25,2,1,1,3,2,1,1202,24
11641,4,4,23,3,1,1,3,2,3,1202,24
11642,3,3,63,2,6,2,2,3,3,1202,24
11643,4,4,38,2,1,1,3,3,1,1202,24
11644,4,5,24,2,1,1,3,2,1,1202,24
11645,3,3,60,2,6,2,2,3,3,1202,24
11646,4,4,30,2,1,1,3,3,1,1202,24
11647,4,3,46,1,2,1,3,4,1,1202,24
11648,4,4,29,2,1,1,3,3,1,1202,24
11649,4,3,57,2,6,2,2,4,1,1202,24
11650,4,3,53,2,5,2,2,3,1,1202,24
11651,4,5,28,2,1,2,3,2,1,1202,24
11652,4,4,41,1,1,1,3,4,1,1202,24
11653,4,5,27,2,1,1,3,2,1,1202,24
11654,5,4,29,1,1,1,3,3,1,1202,24
11655,4,4,37,2,2,2,3,2,2,1202,24
11656,4,4,32,2,1,1,3,3,1,1202,24
11657,3,2,79,1,6,1,1,4,1,1202,24
11658,4,3,58,1,4,1,2,4,1,1202,24
11659,5,4,35,2,1,2,3,4,1,1202,24
11660,4,4,38,2,2,2,3,2,2,1202,24
11661,4,5,25,2,1,2,3,2,1,1202,24
11662,4,4,42,1,1,1,3,4,1,1202,24
11663,4,3,44,2,3,2,3,4,1,1202,24
11664,4,4,43,1,2,1,3,4,1,1202,24
11665,4,5,25,2,1,2,3,2,1,1202,24
11666,5,4,37,1,1,1,3,4,1,1202,24
11667,4,5,22,2,1,1,3,2,1,1202,24
11668,4,4,24,2,1,2,3,2,2,1202,24
11669,4,3,45,1,2,1,3,4,1,1202,24
11670,4,4,39,2,2,2,3,4,1,1202,24
11671,4,3,55,2,5,2,2,4,1,1202,24
11672,4,4,30,2,1,2,3,2,1,1202,24
11673,3,4,43,2,3,2,3,3,2,1202,24
11674,3,4,38,2,2,2,3,3,3,1202,24
11675,4,5,27,2,1,1,3,3,1,1202,24
11676,4,5,28,2,1,2,3,2,1,1202,24
11677,4,3,46,2,3,2,3,4,1,1202,24
11678,4,3,48,2,4,2,3,4,1,1202,24
11679,4,4,29,2,1,1,3,3,1,1202,24
11680,4,3,59,1,4,1,2,4,1,1202,24
11681,4,4,41,2,2,2,3,4,1,1202,24
11682,4,4,24,2,1,1,3,3,2,1202,24
11683,4,4,25,2,1,1,3,3,3,1202,24
11684,3,4,31,2,1,2,3,2,3,1202,24
11685,3,3,65,2,6,2,2,4,2,1202,24
11686,4,3,59,1,4,1,2,4,1,1202,24
11687,5,4,30,2,1,1,3,3,1,1202,24
11688,3,3,68,2,6,2,1,4,1,1202,24
11689,4,3,51,1,3,1,3,4,1,1202,24
11690,5,3,40,2,2,2,3,4,1,1202,24
11691,5,3,57,1,2,1,3,4,1,1202,24
11692,4,3,48,1,3,1,2,4,2,1202,24
11693,4,4,24,2,1,1,3,2,1,1202,24
11694,4,4,38,2,2,1,3,3,2,1202,24
11695,4,4,31,2,1,2,3,2,3,1202,24
11696,4,5,21,2,1,1,3,2,2,1202,24
11697,4,4,34,2,1,2,3,2,3,1202,24
11698,3,3,69,1,6,1,1,4,2,1202,24
11699,3,4,36,2,1,2,3,2,3,1202,24
11700,5,4,32,1,1,1,3,4,1,1202,24
11701,4,4,40,2,3,2,3,3,1,1202,24
11702,3,3,62,2,6,2,2,4,1,1202,24
11703,3,3,61,2,6,2,2,3,2,1202,24
11704,4,4,42,2,3,2,3,3,1,1202,24
11705,3,4,36,2,1,2,3,2,3,1202,24
11706,3,3,68,2,6,2,2,4,3,1202,24
11707,4,5,23,2,1,1,3,2,1,1202,24
11708,4,4,37,2,2,2,3,3,1,1202,24
11709,3,4,40,2,2,2,3,3,3,1202,24
11710,4,5,25,2,1,1,3,2,1,1202,24
11711,5,5,25,2,1,1,3,2,1,1202,24
11712,3,3,60,2,6,2,2,4,1,1202,24
11713,4,4,31,2,1,1,3,3,1,1202,24
11714,5,3,37,1,1,1,3,4,1,1202,24
11715,4,5,29,2,1,2,3,2,1,1202,24
11716,5,4,37,1,1,1,3,4,1,1202,24
11717,4,4,30,2,1,2,3,2,1,1202,24
11718,4,4,31,2,1,2,3,3,1,1202,24
11719,3,4,44,2,4,2,3,3,2,1202,24
11720,5,4,28,2,1,2,3,3,1,1202,24
11721,4,4,24,2,1,2,3,2,2,1202,24
11722,4,4,37,1,1,1,3,4,1,1202,24
11723,3,4,24,2,1,1,3,3,3,1202,24
11724,4,4,28,2,1,2,3,2,3,1202,24
11725,5,4,32,2,1,2,3,3,1,1202,24
11726,4,3,51,1,2,1,3,4,1,1202,24
11727,4,5,25,2,1,2,3,2,1,1202,24
11728,5,5,25,2,1,2,3,2,1,1202,24
11729,3,3,48,2,3,2,2,3,3,1202,24
11730,4,4,33,2,1,2,3,2,3,1202,24
11731,4,4,43,1,2,1,3,4,1,1202,24
11732,4,3,48,1,3,1,2,4,2,1202,24
11733,4,4,32,2,1,2,3,3,1,1202,24
11734,3,3,66,2,6,2,2,4,1,1202,24
11735,4,3,58,1,4,1,2,4,1,1202,24
11736,4,5,28,2,1,2,3,3,1,1202,24
11737,4,4,33,2,1,2,3,3,1,1202,24
11738,4,4,25,2,1,1,3,3,2,1202,24
11739,3,3,62,2,6,2,2,4,1,1202,24
11740,4,4,39,2,1,1,3,3,1,1202,24
11741,4,4,24,2,1,1,3,2,1,1202,24
11742,4,4,23,2,1,2,3,2,2,1202,24
11743,3,3,50,2,3,2,3,3,3,1202,24
11744,5,4,27,2,1,2,3,3,1,1202,24
11745,5,4,32,1,1,1,3,3,1,1202,24
11746,4,5,28,2,1,2,3,2,1,1202,24
11747,5,3,38,1,1,2,4,4,1,1202,24
11748,4,4,43,1,2,1,3,4,1,1202,24
11749,3,4,38,2,2,2,3,3,3,1202,24
11750,4,4,44,2,4,2,3,3,1,1202,24
11751,4,4,45,2,4,2,3,3,1,1202,24
11752,5,4,29,2,1,1,3,3,1,1202,24
11753,4,3,56,1,4,1,2,4,1,1202,24
11754,5,5,25,2,1,2,3,2,1,1202,24
11755,5,5,26,2,1,2,3,2,1,1202,24
11756,4,4,44,1,2,1,3,4,1,1202,24
11757,4,4,36,2,2,2,3,3,1,1202,24
11758,4,4,32,2,1,2,3,3,1,1202,24
11759,5,5,27,2,1,2,3,2,1,1202,24
11760,3,3,30,2,1,1,2,3,3,1202,24
11761,4,5,27,2,1,2,3,2,1,1202,24
11762,4,5,23,2,1,2,3,2,1,1202,24
11763,5,4,35,1,1,1,3,4,1,1202,24
11764,3,4,42,2,2,2,3,3,3,1202,24
11765,3,3,55,2,5,2,2,3,3,1202,24
11766,4,4,36,2,1,1,3,3,1,1202,24
11767,5,3,39,1,1,1,3,4,1,1202,24
11768,3,3,60,2,6,2,2,4,1,1202,24
11769,5,5,27,2,1,2,3,3,1,1202,24
11770,4,3,49,1,2,1,3,4,1,1202,24
11771,4,5,26,2,1,2,3,2,1,1202,24
11772,4,4,34,2,2,2,3,2,1,1202,24
11773,4,3,42,2,2,2,3,4,1,1202,24
11774,4,5,22,2,1,1,3,2,1,1202,24
11775,5,4,26,2,1,2,3,3,1,1202,24
11776,4,4,29,2,1,2,3,2,3,1202,24
11777,3,3,60,2,6,2,2,3,1,1202,24
11778,4,4,43,2,4,2,3,3,1,1202,24
11779,3,2,71,1,6,1,1,4,1,1202,24
11780,4,5,26,2,1,1,3,2,1,1202,24
11781,4,4,25,2,1,2,3,2,2,1202,24
11782,4,5,26,2,1,2,3,2,1,1202,24
11783,3,4,49,2,5,2,2,3,1,1202,24
11784,4,3,68,1,5,1,2,4,1,1202,24
11785,4,4,41,2,2,1,3,3,2,1202,24
11786,3,3,68,1,6,1,2,4,1,1202,24
11787,4,4,44,2,3,2,3,3,1,1202,24
11788,4,4,43,2,3,2,3,3,1,1202,24
11789,3,4,33,2,1,2,3,3,3,1202,24
11790,4,4,34,2,2,2,3,3,1,1202,24
11791,4,4,24,2,1,1,3,2,2,1202,24
11792,4,4,28,2,1,2,3,2,2,1202,24
11793,4,5,22,2,1,1,3,2,1,1202,24
11794,4,5,26,2,1,2,3,2,1,1202,24
11795,4,4,29,2,1,2,3,3,1,1202,24
11796,4,4,35,2,2,2,3,3,1,1202,24
11797,4,4,28,2,1,2,3,2,1,1202,24
11798,5,4,36,2,1,2,3,4,1,1202,24
11799,4,5,25,2,1,1,3,2,1,1202,24
11800,3,2,74,1,6,1,1,4,1,1202,24
11801,4,3,58,1,4,1,2,4,1,1202,24
11802,3,3,59,2,6,2,2,3,3,1202,24
11803,3,4,32,2,1,2,3,3,3,1202,24
11804,4,4,33,2,2,2,3,3,1,1202,24
11805,4,5,27,2,1,1,3,2,1,1202,24
11806,4,4,26,2,1,1,3,2,1,1202,24
11807,3,4,33,2,1,2,3,3,3,1202,24
11808,3,3,34,2,2,1,2,4,3,1202,24
11809,4,4,28,2,1,1,3,3,1,1202,24
11810,4,4,34,2,2,2,3,3,1,1202,24
11811,5,4,29,2,1,1,3,3,1,1202,24
11812,4,4,41,2,2,2,3,4,1,1202,24
11813,4,5,26,2,1,1,3,2,1,1202,24
11814,5,4,32,2,1,1,3,3,1,1202,24
11815,3,3,58,2,6,2,2,3,1,1202,24
11816,5,5,25,2,1,2,3,3,1,1202,24
11817,4,3,46,1,2,1,3,4,1,1202,24
11818,4,4,41,2,3,2,3,3,1,1202,24
11819,4,4,34,2,2,2,3,3,1,1202,24
11820,4,4,28,2,1,1,3,3,1,1202,24
11821,4,4,28,2,1,1,3,3,1,1202,24
11822,4,5,25,2,1,2,3,2,1,1202,24
11823,3,3,74,2,6,2,1,4,1,1202,24
11824,4,4,34,2,1,1,3,3,1,1202,24
11825,3,4,46,2,4,2,2,3,2,1202,24
11826,3,3,34,2,2,1,2,4,3,1202,24
11827,4,3,63,1,5,1,2,4,1,1202,24
11828,3,3,60,1,6,1,2,4,2,1202,24
11829,4,4,24,2,1,2,3,2,3,1202,24
11830,3,4,46,2,3,2,3,3,3,1202,24
11831,3,4,51,2,4,2,2,3,3,1202,24
11832,4,5,28,2,1,2,3,2,1,1202,24
11833,4,5,28,2,1,1,3,3,1,1202,24
11834,3,3,57,2,6,2,2,3,1,1202,24
11835,4,3,67,1,5,1,2,4,1,1202,24
11836,5,4,32,2,1,1,3,3,1,1202,24
11837,4,4,30,2,1,2,3,3,1,1202,24
11838,4,4,25,2,1,1,3,2,1,1202,24
11839,4,4,30,2,1,1,3,3,1,1202,24
11840,4,5,22,2,1,1,3,2,1,1202,24
11841,4,4,26,2,1,1,3,3,2,1202,24
11842,3,3,68,2,6,2,2,4,3,1202,24
11843,5,4,34,1,1,1,3,4,1,1202,24
11844,4,5,26,2,1,1,3,2,1,1202,24
11845,3,3,70,2,6,2,1,4,3,1202,24
11846,4,4,26,2,1,1,3,3,2,1202,24
11847,4,3,67,1,5,1,2,4,1,1202,24
